DEPARTURE_DATE,ARRIVAL_DATE,ARRIVAL_PLACE_ID,PLACE_NAME,VESSEL_ID,VESSEL_NAME,STORAGE_CAPACITY,INFORMATION_SOURCE_ID,PARAMETER_DETAIL,FISHERY_TYPE_ID,PARAMETER_DETAIL(human consumption type),CATCH_WEIGHT_TRIP,TAXON_ID,COMMON_NAME,CATCH_WEIGHT_SPECIES,
,23-03-2018,47,ILO,41964,JULISSA                                                                                                                 ,109.23,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,19045.0000,103,"Anchoveta, anchoveta peruana, peladilla",19045.0000,
,20-11-2018,28,CHANCAY,42616,"RIBAR IX, STEFANO                                                                                                       ",586.60,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,471555.0000,103,"Anchoveta, anchoveta peruana, peladilla",471555.0000,
,20-11-2018,28,CHANCAY,41633,CAJAMARCA 6                                                                                                             ,395.10,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,362485.0000,103,"Anchoveta, anchoveta peruana, peladilla",362485.0000,
,20-11-2018,28,CHANCAY,43305,"TIBURON 4, SAN LORENZO 7                                                                                                ",252.00,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,247000.0000,103,"Anchoveta, anchoveta peruana, peladilla",247000.0000,
,20-11-2018,28,CHANCAY,43016,JUANCHO                                                                                                                 ,436.31,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,271740.0000,103,"Anchoveta, anchoveta peruana, peladilla",271740.0000,
,20-11-2018,28,CHANCAY,41971,MALENA                                                                                                                  ,867.17,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,239670.0000,103,"Anchoveta, anchoveta peruana, peladilla",239670.0000,
,30-03-2018,47,ILO,42252,COQUI XII / GLORIA                                                                                                                                                                                      ,292.40,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,11315.0000,103,"Anchoveta, anchoveta peruana, peladilla",11315.0000,
,30-03-2018,47,ILO,42561,GUIAME SEÑOR CAUTIVO                                                                                                    ,61.70,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,151720.0000,103,"Anchoveta, anchoveta peruana, peladilla",151720.0000,
,31-03-2018,47,ILO,41957,ASMAR II                                                                                                                ,98.20,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,11345.0000,103,"Anchoveta, anchoveta peruana, peladilla",11345.0000,
,31-03-2018,47,ILO,41949,APOSTOL SANTIAGO                                                                                                        ,63.70,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,98545.0000,103,"Anchoveta, anchoveta peruana, peladilla",98545.0000,
,31-03-2018,47,ILO,41850,BLANDI                                                                                                                  ,349.80,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,76305.0000,103,"Anchoveta, anchoveta peruana, peladilla",76305.0000,
,31-03-2018,47,ILO,40750,SAN MARTIN 3                                                                                                            ,238.70,1,PELAGICOS,27,INDIRECT HUMAN CONSUMPTION,53030.0000,103,"Anchoveta, anchoveta peruana, peladilla",53030.0000,
